feature_id,type,area,name,parent,spec_section,status,app_author_note,spec_url
html-ls:interface-member:HTMLObjectElement.setCustomValidity:e59a54d5fd,webidl-member-operation,api-surface,HTMLObjectElement.setCustomValidity,HTMLObjectElement,,unsupported,Do not rely on this feature in JellyFrame apps. Object/plugin resource loading is not implemented.,https://html.spec.whatwg.org/multipage/iframe-embed-object.html
html-ls:interface-member:HTMLMapElement.constructor:c8eb47ce64,webidl-member-constructor,api-surface,HTMLMapElement.constructor,HTMLMapElement,,unsupported,Do not rely on this feature in JellyFrame apps. Image-map activation and map/area collection semantics are not implemented.,https://html.spec.whatwg.org/multipage/image-maps.html
html-ls:interface-member:HTMLMapElement.name:a3b299918f,webidl-member-attribute,api-surface,HTMLMapElement.name,HTMLMapElement,,unsupported,Do not rely on this feature in JellyFrame apps. Image-map activation and map/area collection semantics are not implemented.,https://html.spec.whatwg.org/multipage/image-maps.html
html-ls:interface-member:HTMLMapElement.areas:b374e0b7ec,webidl-member-attribute,api-surface,HTMLMapElement.areas,HTMLMapElement,,unsupported,Do not rely on this feature in JellyFrame apps. Image-map activation and map/area collection semantics are not implemented.,https://html.spec.whatwg.org/multipage/image-maps.html
html-ls:interface-member:HTMLAreaElement.constructor:c8eb47ce64,webidl-member-constructor,api-surface,HTMLAreaElement.constructor,HTMLAreaElement,,unsupported,Do not rely on this feature in JellyFrame apps. Image-map area semantics/default actions are not implemented.,https://html.spec.whatwg.org/multipage/image-maps.html
html-ls:interface-member:HTMLAreaElement.alt:e1f54cc3c6,webidl-member-attribute,api-surface,HTMLAreaElement.alt,HTMLAreaElement,,unsupported,Do not rely on this feature in JellyFrame apps. Image-map area semantics/default actions are not implemented.,https://html.spec.whatwg.org/multipage/image-maps.html
html-ls:interface-member:HTMLAreaElement.coords:5cdfda6a15,webidl-member-attribute,api-surface,HTMLAreaElement.coords,HTMLAreaElement,,unsupported,Do not rely on this feature in JellyFrame apps. Image-map area semantics/default actions are not implemented.,https://html.spec.whatwg.org/multipage/image-maps.html
html-ls:interface-member:HTMLAreaElement.shape:6395373637,webidl-member-attribute,api-surface,HTMLAreaElement.shape,HTMLAreaElement,,unsupported,Do not rely on this feature in JellyFrame apps. Image-map area semantics/default actions are not implemented.,https://html.spec.whatwg.org/multipage/image-maps.html
html-ls:interface-member:HTMLAreaElement.download:3f15befd56,webidl-member-attribute,api-surface,HTMLAreaElement.download,HTMLAreaElement,,unsupported,Do not rely on this feature in JellyFrame apps. Image-map area semantics/default actions are not implemented.,https://html.spec.whatwg.org/multipage/image-maps.html
html-ls:interface-member:HTMLAreaElement.ping:ad05dd8354,webidl-member-attribute,api-surface,HTMLAreaElement.ping,HTMLAreaElement,,unsupported,Do not rely on this feature in JellyFrame apps. Image-map area semantics/default actions are not implemented.,https://html.spec.whatwg.org/multipage/image-maps.html
html-ls:interface-member:HTMLAreaElement.rel:0218c99cfc,webidl-member-attribute,api-surface,HTMLAreaElement.rel,HTMLAreaElement,,unsupported,Do not rely on this feature in JellyFrame apps. Image-map area semantics/default actions are not implemented.,https://html.spec.whatwg.org/multipage/image-maps.html
html-ls:interface-member:HTMLAreaElement.relList:5d22372b79,webidl-member-attribute,api-surface,HTMLAreaElement.relList,HTMLAreaElement,,unsupported,Do not rely on this feature in JellyFrame apps. Image-map area semantics/default actions are not implemented.,https://html.spec.whatwg.org/multipage/image-maps.html
html-ls:interface-member:HTMLAreaElement.referrerPolicy:67a311e630,webidl-member-attribute,api-surface,HTMLAreaElement.referrerPolicy,HTMLAreaElement,,unsupported,Do not rely on this feature in JellyFrame apps. Image-map area semantics/default actions are not implemented.,https://html.spec.whatwg.org/multipage/image-maps.html
html-ls:dictionary-member:ImageDataSettings.colorSpace:0000214731,webidl-member-member,api-surface,ImageDataSettings.colorSpace,ImageDataSettings,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:dictionary-member:ImageDataSettings.ImageDataPixelFormat-pixelFormat-rgba:ee79b53945,webidl-member-member,api-surface,ImageDataSettings,ImageDataSettings,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:interface-member:ImageData.constructor:02b5c1b652,webidl-member-constructor,api-surface,ImageData.constructor,ImageData,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:interface-member:ImageData.constructor:aa609d3990,webidl-member-constructor,api-surface,ImageData.constructor,ImageData,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:interface-member:ImageData.width:242421d374,webidl-member-attribute,api-surface,ImageData.width,ImageData,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:interface-member:ImageData.height:1e8a0f1a8b,webidl-member-attribute,api-surface,ImageData.height,ImageData,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:interface-member:ImageData.data:dc0d764048,webidl-member-attribute,api-surface,ImageData.data,ImageData,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:interface-member:ImageData.pixelFormat:f8d00a1ed7,webidl-member-attribute,api-surface,ImageData.pixelFormat,ImageData,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:interface-member:ImageData.colorSpace:1e22a1537a,webidl-member-attribute,api-surface,ImageData.colorSpace,ImageData,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:interface-member:ImageBitmap.width:242421d374,webidl-member-attribute,api-surface,ImageBitmap.width,ImageBitmap,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:interface-member:ImageBitmap.height:1e8a0f1a8b,webidl-member-attribute,api-surface,ImageBitmap.height,ImageBitmap,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:interface-member:ImageBitmap.close:44c18dc786,webidl-member-operation,api-surface,ImageBitmap.close,ImageBitmap,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:dictionary-member:ImageBitmapOptions.ImageOrientation-imageOrientation-fro:00c5ab137d,webidl-member-member,api-surface,ImageBitmapOptions,ImageBitmapOptions,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:dictionary-member:ImageBitmapOptions.PremultiplyAlpha-premultiplyAlpha-def:302de43bfc,webidl-member-member,api-surface,ImageBitmapOptions,ImageBitmapOptions,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:dictionary-member:ImageBitmapOptions.ColorSpaceConversion-colorSpaceConversio:10e68832cb,webidl-member-member,api-surface,ImageBitmapOptions,ImageBitmapOptions,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:dictionary-member:ImageBitmapOptions.resizeWidth:5999c8a951,webidl-member-member,api-surface,ImageBitmapOptions.resizeWidth,ImageBitmapOptions,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:dictionary-member:ImageBitmapOptions.resizeHeight:d5d1a2525a,webidl-member-member,api-surface,ImageBitmapOptions.resizeHeight,ImageBitmapOptions,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:dictionary-member:ImageBitmapOptions.ResizeQuality-resizeQuality-low-:bf87d44714,webidl-member-member,api-surface,ImageBitmapOptions,ImageBitmapOptions,,unsupported,Do not rely on this feature in JellyFrame apps. Outside JellyFrame's Canvas 2D V0.3 subset.,https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:interface-mixin-member:AnimationFrameProvider.requestAnimationFrame:77942aed41,webidl-member-operation,api-surface,AnimationFrameProvider.requestAnimationFrame,AnimationFrameProvider,,host_dependent,"Requires manifest capability, target support, host service or backend binding. requestAnimationFrame exists in scripting builds and is pumped/budgeted by the host.",https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:interface-mixin-member:AnimationFrameProvider.cancelAnimationFrame:41b75e69e8,webidl-member-operation,api-surface,AnimationFrameProvider.cancelAnimationFrame,AnimationFrameProvider,,host_dependent,"Requires manifest capability, target support, host service or backend binding. requestAnimationFrame exists in scripting builds and is pumped/budgeted by the host.",https://html.spec.whatwg.org/multipage/imagebitmap-and-animations.html
html-ls:interface-member:HTMLInputElement.constructor:c8eb47ce64,webidl-member-constructor,forms,HTMLInputElement.constructor,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.accept:e6b5ea109c,webidl-member-attribute,forms,HTMLInputElement.accept,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.alpha:cf3c9a74f2,webidl-member-attribute,forms,HTMLInputElement.alpha,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.alt:e1f54cc3c6,webidl-member-attribute,forms,HTMLInputElement.alt,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.autocomplete:843f8df33c,webidl-member-attribute,forms,HTMLInputElement.autocomplete,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.defaultChecked:091140e68c,webidl-member-attribute,forms,HTMLInputElement.defaultChecked,HTMLInputElement,,supported,Supported. Reflects the checked content attribute separately from the live checked state.,https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.checked:71d0b76326,webidl-member-attribute,forms,HTMLInputElement.checked,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.colorSpace:16c6fe7d9f,webidl-member-attribute,forms,HTMLInputElement.colorSpace,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.dirName:f99b66bf40,webidl-member-attribute,forms,HTMLInputElement.dirName,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.disabled:915e45738d,webidl-member-attribute,forms,HTMLInputElement.disabled,HTMLInputElement,,supported,disabled reflects on input and blocks pointer/focus activation in the form-control subset.,https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.form:743a7a4ab6,webidl-member-attribute,forms,HTMLInputElement.form,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.files:58b2591d88,webidl-member-attribute,forms,HTMLInputElement.files,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.formAction:29f7d06928,webidl-member-attribute,forms,HTMLInputElement.formAction,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.formEnctype:ac6fb1e19a,webidl-member-attribute,forms,HTMLInputElement.formEnctype,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.formMethod:336d67d43a,webidl-member-attribute,forms,HTMLInputElement.formMethod,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.formNoValidate:52712f117e,webidl-member-attribute,forms,HTMLInputElement.formNoValidate,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.formTarget:9583ce1e9a,webidl-member-attribute,forms,HTMLInputElement.formTarget,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.height:b9c46da7b5,webidl-member-attribute,forms,HTMLInputElement.height,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.indeterminate:1495a74182,webidl-member-attribute,forms,HTMLInputElement.indeterminate,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.list:6cc559c066,webidl-member-attribute,forms,HTMLInputElement.list,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.max:f4a354ac49,webidl-member-attribute,forms,HTMLInputElement.max,HTMLInputElement,,supported,max reflects the max attribute; range controls use it for pointer input.,https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.maxLength:c54b45d30d,webidl-member-attribute,forms,HTMLInputElement.maxLength,HTMLInputElement,,supported,maxLength reflects maxlength and limits user text entry; full validity UI is not implemented.,https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.min:f603ff5fb9,webidl-member-attribute,forms,HTMLInputElement.min,HTMLInputElement,,supported,min reflects the min attribute; range controls use it for pointer input.,https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.minLength:d36ed7c4f4,webidl-member-attribute,forms,HTMLInputElement.minLength,HTMLInputElement,,supported,minLength reflects minlength; full validity UI is not implemented.,https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.multiple:6ce99d950b,webidl-member-attribute,forms,HTMLInputElement.multiple,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.name:a3b299918f,webidl-member-attribute,forms,HTMLInputElement.name,HTMLInputElement,,supported,name reflects the name attribute.,https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.pattern:da5c21a674,webidl-member-attribute,forms,HTMLInputElement.pattern,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.placeholder:effe3f77d2,webidl-member-attribute,forms,HTMLInputElement.placeholder,HTMLInputElement,,supported,placeholder reflects the placeholder attribute; native placeholder painting is limited to the JellyFrame control subset.,https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.readOnly:ead7b32fa8,webidl-member-attribute,forms,HTMLInputElement.readOnly,HTMLInputElement,,supported,readOnly reflects readonly and blocks user edits while leaving script value writes available.,https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.required:8e29bd950a,webidl-member-attribute,forms,HTMLInputElement.required,HTMLInputElement,,supported,required reflects the required attribute; constraint validation UI/API is not implemented.,https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.size:5858570988,webidl-member-attribute,forms,HTMLInputElement.size,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.src:c16a09cca2,webidl-member-attribute,forms,HTMLInputElement.src,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.step:54bbe1aecf,webidl-member-attribute,forms,HTMLInputElement.step,HTMLInputElement,,supported,step reflects the step attribute; range controls use it for pointer input.,https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.type:8d1a117170,webidl-member-attribute,forms,HTMLInputElement.type,HTMLInputElement,,partial,Exposed for JellyFrame-supported input types; unsupported input types fall back to text and full browser input-type behavior is not implemented.,https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.defaultValue:dac6ded191,webidl-member-attribute,forms,HTMLInputElement.defaultValue,HTMLInputElement,,supported,defaultValue reflects the value attribute. Script value and defaultValue are separate in the JellyFrame form-control subset.,https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.value:aa7df2f743,webidl-member-attribute,forms,HTMLInputElement.value,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.valueAsDate:94b368c628,webidl-member-attribute,forms,HTMLInputElement.valueAsDate,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.valueAsNumber:e6625d2ab8,webidl-member-attribute,forms,HTMLInputElement.valueAsNumber,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.width:acd9fe48e6,webidl-member-attribute,forms,HTMLInputElement.width,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.stepUp:40623aefe0,webidl-member-operation,forms,HTMLInputElement.stepUp,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.stepDown:034e8de50d,webidl-member-operation,forms,HTMLInputElement.stepDown,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.willValidate:b2ebe158e7,webidl-member-attribute,forms,HTMLInputElement.willValidate,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.validity:7da0183b7f,webidl-member-attribute,forms,HTMLInputElement.validity,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.validationMessage:08a9f45640,webidl-member-attribute,forms,HTMLInputElement.validationMessage,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.checkValidity:dce81de5da,webidl-member-operation,forms,HTMLInputElement.checkValidity,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.reportValidity:d4bf7af7e0,webidl-member-operation,forms,HTMLInputElement.reportValidity,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.setCustomValidity:e59a54d5fd,webidl-member-operation,forms,HTMLInputElement.setCustomValidity,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.labels:9702058ab8,webidl-member-attribute,forms,HTMLInputElement.labels,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.select:a53cf080ee,webidl-member-operation,forms,HTMLInputElement.select,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.selectionStart:4cd265a381,webidl-member-attribute,forms,HTMLInputElement.selectionStart,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.selectionEnd:f3ad4e9147,webidl-member-attribute,forms,HTMLInputElement.selectionEnd,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.selectionDirection:8a05922ca6,webidl-member-attribute,forms,HTMLInputElement.selectionDirection,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.setRangeText:c93284df6c,webidl-member-operation,forms,HTMLInputElement.setRangeText,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.setRangeText:730c3516ad,webidl-member-operation,forms,HTMLInputElement.setRangeText,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.setSelectionRange:1da2460c93,webidl-member-operation,forms,HTMLInputElement.setSelectionRange,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:HTMLInputElement.showPicker:f287810437,webidl-member-operation,forms,HTMLInputElement.showPicker,HTMLInputElement,,partial,"Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Form-control element/state subset exists; full validation, submission and per-element browser IDL are absent.",https://html.spec.whatwg.org/multipage/input.html
html-ls:interface-member:VisibilityStateEntry.name:c6bcf89388,webidl-member-attribute,api-surface,VisibilityStateEntry.name,VisibilityStateEntry,,unsupported,Do not rely on this feature in JellyFrame apps. Performance visibility entry API is not exposed; document visibility has a tiny host system-event subset.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:VisibilityStateEntry.entryType:3c2a10169f,webidl-member-attribute,api-surface,VisibilityStateEntry.entryType,VisibilityStateEntry,,unsupported,Do not rely on this feature in JellyFrame apps. Performance visibility entry API is not exposed; document visibility has a tiny host system-event subset.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:VisibilityStateEntry.startTime:da10142e85,webidl-member-attribute,api-surface,VisibilityStateEntry.startTime,VisibilityStateEntry,,unsupported,Do not rely on this feature in JellyFrame apps. Performance visibility entry API is not exposed; document visibility has a tiny host system-event subset.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:VisibilityStateEntry.duration:a3832ebdcb,webidl-member-attribute,api-surface,VisibilityStateEntry.duration,VisibilityStateEntry,,unsupported,Do not rely on this feature in JellyFrame apps. Performance visibility entry API is not exposed; document visibility has a tiny host system-event subset.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:UserActivation.hasBeenActive:57c4d2e56e,webidl-member-attribute,api-surface,UserActivation.hasBeenActive,UserActivation,,unsupported,Do not rely on this feature in JellyFrame apps. Browser user activation model is not implemented.,https://html.spec.whatwg.org/multipage/interaction.html
